source,target,anchor,location,reason,status
https://immigratetobrazil.com/,https://immigratetobrazil.com/services/,Brazil Immigration Legal Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilian-naturalisation-legal-requirements-and-filing-steps-in-brazil-2/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilian-naturalisation-legal-requirements-and-filing-steps-in-brazil-2/,Requisitos brasileiros legais de naturalização e etapas de arquivamento no Brasil (2),Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilian-naturalisation-legal-requirements-and-filing-steps-in-brazil-3/,https://immigratetobrazil.com/pt-br/insights/naturalisation/,Naturalização,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilian-naturalisation-legal-requirements-and-filing-steps-in-brazil-3/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilian-naturalisation-legal-requirements-and-filing-steps-in-brazil-3/,Requisitos brasileiros legais de naturalização e etapas de arquivamento no Brasil (3),Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilian-naturalisation-legal-requirements-and-filing-steps-in-brazil/,https://immigratetobrazil.com/pt-br/insights/naturalisation/,Naturalização,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilian-naturalisation-legal-requirements-and-filing-steps-in-brazil/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilian-naturalisation-legal-requirements-and-filing-steps-in-brazil/,Requisitos brasileiros legais de naturalização e etapas de arquivamento no Brasil,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilians-have-reported-problems-processing-expressions-of-interest-t/,https://immigratetobrazil.com/pt-br/insights/naturalisation/,Naturalização,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilians-have-reported-problems-processing-expressions-of-interest-t/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/naturalisation/brazilians-have-reported-problems-processing-expressions-of-interest-t/,brasileiros relataram problemas no processamento de expressões de interesse para ajustar suas,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/naturalisation/companies-and-individuals-in-brazil-can-hire-foreigners-through-a-form/,https://immigratetobrazil.com/pt-br/insights/naturalisation/,Naturalização,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/naturalisation/companies-and-individuals-in-brazil-can-hire-foreigners-through-a-form/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/naturalisation/companies-and-individuals-in-brazil-can-hire-foreigners-through-a-form/,Empresas e pessoas físicas no Brasil podem contratar estrangeiros por meio de emprego formal,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/naturalisation/despite-the-international-names-these-delicacies-are-very-brazilian-or/,https://immigratetobrazil.com/pt-br/insights/naturalisation/,Naturalização,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/naturalisation/despite-the-international-names-these-delicacies-are-very-brazilian-or/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/naturalisation/despite-the-international-names-these-delicacies-are-very-brazilian-or/,"Apesar dos nomes internacionais, estas iguarias são muito brasileiro, ou, pelo menos",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/naturalisation/establishing-yourself-in-brazil-with-your-family-is-entirely-possible/,https://immigratetobrazil.com/pt-br/insights/naturalisation/,Naturalização,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/naturalisation/establishing-yourself-in-brazil-with-your-family-is-entirely-possible/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/naturalisation/establishing-yourself-in-brazil-with-your-family-is-entirely-possible/,"Estabelecer-se no Brasil com sua família é perfeitamente possível, desde que o",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/naturalisation/etias-european-travel-information-and-authorization-system-will-be-a-r/,https://immigratetobrazil.com/pt-br/insights/naturalisation/,Naturalização,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/naturalisation/etias-european-travel-information-and-authorization-system-will-be-a-r/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/naturalisation/etias-european-travel-information-and-authorization-system-will-be-a-r/,O ETIAS (Sistema Europeu de Informação e Autorização de Viagem) será um requisito para,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/naturalisation/firstly-it-is-essential-to-understand-that-both-brazil-and-the-united/,https://immigratetobrazil.com/pt-br/insights/naturalisation/,Naturalização,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/naturalisation/firstly-it-is-essential-to-understand-that-both-brazil-and-the-united/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/naturalisation/firstly-it-is-essential-to-understand-that-both-brazil-and-the-united/,"Em primeiro lugar, é essencial compreender que tanto Brasil como os Estados Unidos",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/naturalisation/for-those-who-have-fallen-in-love-with-brazil-and-wish-to-make-it-thei/,https://immigratetobrazil.com/pt-br/insights/naturalisation/,Naturalização,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
